id,name,city,iata,lat,long,timezone
4071,Van Nuys Airport,Van Nuys,VNY,34.20980072,-118.4899979,-8
4072,Quad City International Airport,Moline,MLI,41.44850159,-90.50749969,-6
4073,Panama City-Bay Co International Airport,Panama City,PFN,30.212099,-85.6828,-6
4083,Bismarck Municipal Airport,Bismarck,BIS,46.77270126,-100.7460022,-6
4084,Telluride Regional Airport,Telluride,TEX,37.9538002,-107.9079971,-7
4087,Rapid City Regional Airport,Rapid City,RAP,44.04529953,-103.0569992,-7
4088,Mc Clellan-Palomar Airport,Carlsbad,CLD,33.12829971,-117.2799988,-8
4089,Bishop International Airport,Flint,FNT,42.9654007,-83.74359894,-5
4098,Redding Municipal Airport,Redding,RDD,40.50899887,-122.2929993,-8
4099,Mahlon Sweet Field,Eugene,EUG,44.12459946,-123.211998,-8
4100,Idaho Falls Regional Airport,Idaho Falls,IDA,43.514599,-112.070999,-7
4101,Rogue Valley International Medford Airport,Medford,MFR,42.37419891,-122.8730011,-8
4103,Roberts Field,Redmond-Bend,RDM,44.2541008,-121.1500015,-8
4112,Akron Canton Regional Airport,Akron,CAK,40.91609955,-81.44219971,-5
4113,Huntsville International Carl T Jones Field,Huntsville,HSV,34.6371994,-86.77510071,-6
4114,Mid Ohio Valley Regional Airport,PARKERSBURG,PKB,39.3451004,-81.43920135,-5
4115,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,MGM,32.30059814,-86.39399719,-6
4116,Tri-Cities Regional TN/VA Airport,BRISTOL,TRI,36.475201,-82.407401,-5
4117,Barkley Regional Airport,PADUCAH,PAH,37.06079865,-88.77380371,-6
4124,Page Municipal Airport,Page,PGA,36.92610168,-111.447998,-7
4127,Glacier Park International Airport,Kalispell,FCA,48.3105011,-114.2559967,-7
4128,MBS International Airport,Saginaw,MBS,43.53290176,-84.07959747,-5
4129,Greater Binghamton/Edwin A Link field,Binghamton,BGM,42.20869827,-75.97979736,-5
4136,Blythe Airport,Blythe,BLH,33.61920166,-114.7170029,-8
4147,Petersburg James A Johnson Airport,Petersburg,PSG,56.80170059,-132.9450073,-9
4167,Orlando Sanford International Airport,Sanford,SFB,28.77759933,-81.23750305,-5
4169,John Murtha Johnstown Cambria County Airport,Johnstown,JST,40.31610107,-78.83390045,-5
4216,Missoula International Airport,Missoula,MSO,46.91630173,-114.0910034,-7
4219,Grand Canyon National Park Airport,Grand Canyon,GCN,35.95240021,-112.1470032,-7
4220,Sugar Land Regional Airport,Sugar Land,SGR,29.62229919,-95.65650177,-6
4222,Centennial Airport,Denver,APA,39.57009888,-104.848999,-7
4223,Clovis Municipal Airport,Clovis,CVN,34.42509842,-103.0790024,-7
4224,Fort Stockton Pecos County Airport,Fort Stockton,FST,30.91570091,-102.9160004,-6
4225,Las Vegas Municipal Airport,Las Vegas,LVS,35.65420151,-105.1419983,-7
4226,West Houston Airport,Houston,IWS,29.81819916,-95.67259979,-6
4228,Las Cruces International Airport,Las Cruces,LRU,32.28939819,-106.9219971,-7
4229,Stephens County Airport,Breckenridge,BKD,32.71900177,-98.89099884,-6
4230,Draughon Miller Central Texas Regional Airport,Temple,TPL,31.15250015,-97.40779877,-6
4231,Ozona Municipal Airport,Ozona,OZA,30.73530006,-101.2030029,-6
4250,Eagle County Regional Airport,Vail,EGE,39.64260101,-106.9179993,-7
4253,Cuyahoga County Airport,Richmond Heights,CGF,41.56510162,-81.48639679,-5
4254,Mansfield Lahm Regional Airport,Mansfield,MFD,40.82139969,-82.51660156,-5
4255,Columbus Metropolitan Airport,Columbus,CSG,32.5163002,-84.93890381,-5
4256,Lawton Fort Sill Regional Airport,Lawton,LAW,34.56769943,-98.41660309,-6
4257,Northern Colorado Regional Airport,Fort Collins,FNL,40.451804,-105.011,-7
4261,Flagstaff Pulliam Airport,Flagstaff,FLG,35.13850021,-111.6709976,-7
4262,Lake Tahoe Airport,South Lake Tahoe,TVL,38.89390182,-119.9950027,-8
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,TWF,42.4818,-114.487999,-7
4265,Martha's Vineyard Airport,Vineyard Haven MA,MVY,41.39310074,-70.61430359,-5
4268,Concord Municipal Airport,Concord NH,CON,43.20270157,-71.50229645,-5
4270,Groton New London Airport,Groton CT,GON,41.33010101,-72.04509735,-5
4271,St Cloud Regional Airport,Saint Cloud,STC,45.54660034,-94.05989838,-6
4273,Golden Triangle Regional Airport,Columbus Mississippi,GTR,33.45029831,-88.59140015,-6
4275,Bowerman Airport,Hoquiam,HQM,46.97119904,-123.9369965,-8
4276,Erie International Tom Ridge Field,Erie,ERI,42.08312701,-80.17386675,-5
4278,Barnstable Municipal Boardman Polando Field,Barnstable,HYA,41.66930008,-70.28040314,-5
4280,Sedona Airport,Sedona,SDX,34.84859848,-111.788002,-7
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,MGW,39.64289856,-79.91629791,-5
4285,Yeager Airport,Charleston,CRW,38.37310028,-81.59320068,-5
4286,Wilkes Barre Scranton International Airport,Scranton,AVP,41.33850098,-75.7233963,-5
4287,Bemidji Regional Airport,Bemidji,BJI,47.50939941,-94.93370056,-6
4292,Hector International Airport,Fargo,FAR,46.92070007,-96.81580353,-6
4293,Charles B. Wheeler Downtown Airport,Kansas City,MKC,39.12319946,-94.59279633,-6
4296,Gillette Campbell County Airport,Gillette,GCC,44.34889984,-105.5390015,-7
4298,El Toro Marine Corps Air Station,Santa Ana,NZJ,33.67610168,-117.7310028,-8
4318,University Park Airport,State College Pennsylvania,SCE,40.84930038,-77.84870148,-5
4335,Key Field,Meridian,MEI,32.33259964,-88.75189972,-6
4336,Abraham Lincoln Capital Airport,Springfield,SPI,39.84410095,-89.67790222,-6
4338,Cortez Municipal Airport,Cortez,CEZ,37.3030014,-108.6279984,-7
4339,Yampa Valley Airport,Hayden,HDN,40.48120117,-107.2180023,-7
4340,Gallup Municipal Airport,Gallup,GUP,35.51110077,-108.7890015,-7
4341,Liberal Mid-America Regional Airport,Liberal,LBL,37.0442009,-100.9599991,-6
4342,Lamar Municipal Airport,Lamar,LAA,38.06969833,-102.6880035,-7
4343,Renner Field-Goodland Municipal Airport,Goodland,GLD,39.37060165,-101.6989975,-7
4344,Yellowstone Regional Airport,Cody,COD,44.52019882,-109.0240021,-7
4348,Springfield Branson National Airport,Springfield,SGF,37.24570084,-93.38860321,-6
4354,Joplin Regional Airport,Joplin,JLN,37.15179825,-94.49829865,-6
4355,Lehigh Valley International Airport,Allentown,ABE,40.65209961,-75.44080353,-5
4356,Northwest Arkansas Regional Airport,Bentonville,XNA,36.281898,-94.306801,-6
4359,South Bend Regional Airport,South Bend,SBN,41.70869827,-86.31729889,-5
4383,Smith Field,Fort Wayne IN,SMD,41.14339828,-85.15280151,-5
4384,California Redwood Coast-Humboldt County Airport,Arcata CA,ACV,40.978101,-124.109,-8
4386,Albert J Ellis Airport,Jacksonville NC,OAJ,34.82920074,-77.61209869,-5
4387,Tuscaloosa Regional Airport,Tuscaloosa AL,TCL,33.22060013,-87.61139679,-6
4388,Dubuque Regional Airport,Dubuque IA,DBQ,42.40200043,-90.70950317,-6
5714,Aberdeen Regional Airport,Aberdeen,ABR,45.44910049,-98.42179871,-6
5715,Southwest Georgia Regional Airport,Albany,ABY,31.53549957,-84.19450378,-5
5716,Athens Ben Epps Airport,Athens,AHN,33.94860077,-83.32630157,-5
5717,Alamogordo White Sands Regional Airport,Alamogordo,ALM,32.83990097,-105.9909973,-7
5718,Waterloo Regional Airport,Waterloo,ALO,42.55709839,-92.40029907,-6
5719,Walla Walla Regional Airport,Walla Walla,ALW,46.09489822,-118.288002,-8
5720,Alpena County Regional Airport,Alpena,APN,45.0780983,-83.56030273,-5
5721,Watertown Regional Airport,Watertown,ATY,44.91400146,-97.15470123,-6
5722,Bradford Regional Airport,Bradford,BFD,41.80310059,-78.64009857,-5
5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,BFF,41.87400055,-103.5960007,-7
5724,Raleigh County Memorial Airport,Beckley,BKW,37.78730011,-81.12419891,-5
5725,Brunswick Golden Isles Airport,Brunswick,BQK,31.25880051,-81.46649933,-5
5726,Southeast Iowa Regional Airport,Burlington,BRL,40.78319931,-91.12550354,-6
5727,Jack Mc Namara Field Airport,Crescent City,CEC,41.78020096,-124.2369995,-8
5728,Cape Girardeau Regional Airport,Cape Girardeau,CGI,37.22529984,-89.57080078,-6
5729,Chippewa County International Airport,Sault Ste Marie,CIU,46.25080109,-84.47239685,-5
5730,North Central West Virginia Airport,Clarksburg,CKB,39.29660034,-80.22810364,-5
5731,William R Fairchild International Airport,Port Angeles,CLM,48.12020111,-123.5,-8
5732,Houghton County Memorial Airport,Hancock,CMX,47.16839981,-88.4890976,-5
5733,Dodge City Regional Airport,Dodge City,DDC,37.76340103,-99.96559906,-6
5734,DuBois Regional Airport,Du Bois,DUJ,41.17829895,-78.8986969,-5
5735,Chippewa Valley Regional Airport,Eau Claire,EAU,44.86579895,-91.48429871,-6
5736,Elko Regional Airport,Elko,EKO,40.82490158,-115.7919998,-8
5737,New Bedford Regional Airport,New Bedford,EWB,41.67610168,-70.95690155,-5
5738,Fayetteville Regional Grannis Field,Fayetteville,FAY,34.99119949,-78.88030243,-5
5739,Wokal Field Glasgow International Airport,Glasgow,GGW,48.212502,-106.614998,-7
5740,Central Nebraska Regional Airport,Grand Island,GRI,40.96749878,-98.30960083,-6
5741,Memorial Field,Hot Springs,HOT,34.47800064,-93.09619904,-6
5742,Tri-State/Milton J. Ferguson Field,Huntington,HTS,38.36669922,-82.55799866,-5
5744,Kirksville Regional Airport,Kirksville,IRK,40.09349823,-92.54489899,-6
5745,Jamestown Regional Airport,Jamestown,JMS,46.92969894,-98.67819977,-6
5746,Laramie Regional Airport,Laramie,LAR,41.31209946,-105.6750031,-7
5747,Arnold Palmer Regional Airport,Latrobe,LBE,40.27590179,-79.40480042,-5
5748,North Platte Regional Airport Lee Bird Field,North Platte,LBF,41.12620163,-100.6839981,-6
5749,Lebanon Municipal Airport,Lebanon,LEB,43.62609863,-72.30419922,-5
5750,Crater Lake-Klamath Regional Airport,Klamath Falls,LMT,42.156101,-121.733002,-8
5751,Lancaster Airport,Lancaster,LNS,40.12170029,-76.2960968,-5
5752,Lewistown Municipal Airport,Lewistown,LWT,47.04930115,-109.4670029,-7
5753,Lynchburg Regional Preston Glenn Field,Lynchburg,LYH,37.3266983,-79.20040131,-5
5754,Muskegon County Airport,Muskegon,MKG,43.16949844,-86.23819733,-5
5755,Frank Wiley Field,Miles City,MLS,46.4280014,-105.8860016,-7
5756,Northwest Alabama Regional Airport,Muscle Shoals,MSL,34.74530029,-87.61019897,-6
5757,Southwest Oregon Regional Airport,North Bend,OTH,43.417099,-124.2460022,-8
5758,Owensboro Daviess County Airport,Owensboro,OWB,37.74010086,-87.16680145,-6
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,PIB,31.46710014,-89.33709717,-6
5760,Pocatello Regional Airport,Pocatello,PIH,42.90980148,-112.5960007,-7
5761,Pierre Regional Airport,Pierre,PIR,44.38270187,-100.2860031,-6
5762,Pellston Regional Airport of Emmet County Airport,Pellston,PLN,45.57089996,-84.79669952,-5
5763,Portsmouth International at Pease Airport,Portsmouth,PSM,43.07789993,-70.82330322,-5
5764,Reading Regional Carl A Spaatz Field,Reading,RDG,40.37850189,-75.96520233,-5
5765,Rhinelander Oneida County Airport,Rhinelander,RHI,45.63119888,-89.46749878,-6
5766,Southwest Wyoming Regional Airport,Rock Springs,RKS,41.5942,-109.065001,-7
5767,Rutland - Southern Vermont Regional Airport,Rutland,RUT,43.52939987,-72.94960022,-5
5768,San Luis County Regional Airport,San Luis Obispo,SBP,35.23680115,-120.6419983,-8
5769,Sheridan County Airport,Sheridan,SHR,44.76919937,-106.9800034,-7
5770,Adirondack Regional Airport,Saranac Lake,SLK,44.38529968,-74.20619965,-5
5771,Salina Municipal Airport,Salina,SLN,38.79100037,-97.65219879,-6
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,SMX,34.89889908,-120.4570007,-8
5773,Tupelo Regional Airport,Tupelo,TUP,34.26810074,-88.76989746,-6
5774,Quincy Regional Baldwin Field,Quincy,UIN,39.94269943,-91.19460297,-6
5775,Victoria Regional Airport,Victoria,VCT,28.8526001,-96.91850281,-6
5776,Valdosta Regional Airport,Valdosta,VLD,30.78249931,-83.27670288,-5
5777,Worland Municipal Airport,Worland,WRL,43.96569824,-107.9509964,-7
5779,Yakima Air Terminal McAllister Field,Yakima,YKM,46.56819916,-120.5439987,-8
5959,Adak Airport,Adak Island,ADK,51.87799835,-176.6459961,-10
5960,Gustavus Airport,Gustavus,GST,58.4253006,-135.7070007,-9
5961,Skagway Airport,Skagway,SGY,59.46009827,-135.3159943,-9
5962,Holy Cross Airport,Holy Cross,HCR,62.18830109,-159.7749939,-9
5963,Haines Airport,Haines,HNS,59.24380112,-135.5240021,-9
5964,Kalskag Airport,Kalskag,KLG,61.53630066,-160.3410034,-9
5965,McGrath Airport,Mcgrath,MCG,62.95289993,-155.6060028,-9
5966,Mountain Village Airport,Mountain Village,MOU,62.09540176,-163.6820068,-9
5967,Aniak Airport,Aniak,ANI,61.58160019,-159.5429993,-9
5968,Chevak Airport,Chevak,VAK,61.5409,-165.6005,-9
5969,Wrangell Airport,Wrangell,WRG,56.48429871,-132.3699951,-9
5989,Kalaupapa Airport,Molokai,LUP,21.21100044,-156.973999,-10
6126,Aleknagik / New Airport,Aleknagik,WKK,59.2826004,-158.6179962,-9
6128,Mercer County Airport,Bluefield,BLF,37.29579926,-81.20770264,-5
6130,Mid Delta Regional Airport,Greenville,GLH,33.48289871,-90.98560333,-6
6133,Tri Cities Airport,Pasco,PSC,46.26470184,-119.1190033,-8
6134,Akutan Seaplane Base,Akutan,KQA,54.13377044,-165.7788956,-9
6136,Lopez Island Airport,Lopez,LPS,48.48389816,-122.9380035,-8
6415,Waikoloa Heliport,Waikoloa Village,WKL,19.9205,-155.8607,-10
6426,Worcester Regional Airport,Worcester,ORH,42.26729965,-71.8757019,-5
6445,Bremerton National Airport,Bremerton,PWT,47.49020004,-122.7649994,-8
6446,Spencer Municipal Airport,Spencer,SPW,43.16550064,-95.20279694,-6
6447,Jefferson City Memorial Airport,Jefferson City,JEF,38.59120178,-92.15609741,-6
6456,Provincetown Municipal Airport,Provincetown,PVC,42.07189941,-70.2213974,-5
6481,Fullerton Municipal Airport,Fullerton,FUL,33.87200165,-117.9800034,-8
6482,Concord-Padgett Regional Airport,Concord,USA,35.387798,-80.709099,-5
6494,Friedman Memorial Airport,Hailey,SUN,43.50439835,-114.2959976,-7
6500,Mason City Municipal Airport,Mason City,MCW,43.15779877,-93.33129883,-6
6505,Phoenix-Mesa-Gateway Airport,Mesa,AZA,33.30780029,-111.6549988,-7
6712,Anaktuvuk Pass Airport,Anaktuvuk Pass,AKP,68.13359833,-151.7429962,-9
6713,Anvik Airport,Anvik,ANV,62.646702,-160.190994,-9
6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,ATK,70.46730042,-157.4360046,-9
6715,Gambell Airport,Gambell,GAM,63.76679993,-171.7330017,-9
6716,Hooper Bay Airport,Hooper Bay,HPB,61.52389908,-166.1470032,-9
6717,Kaltag Airport,Kaltag,KAL,64.31909943,-158.7409973,-9
6718,St Mary's Airport,St Mary's,KSM,62.0605011,-163.302002,-9
6719,Kivalina Airport,Kivalina,KVL,67.73619843,-164.5630035,-9
6720,Mekoryuk Airport,Mekoryuk,MYU,60.37139893,-166.2709961,-9
6722,Ruby Airport,Ruby,RBY,64.72720337,-155.4700012,-9
6723,Shishmaref Airport,Shishmaref,SHH,66.249604,-166.089112,-9
6724,Savoonga Airport,Savoonga,SVA,63.68640137,-170.4929962,-9
6725,Noatak Airport,Noatak,WTK,67.56610107,-162.9750061,-9
6729,Arctic Village Airport,Arctic Village,ARC,68.1147,-145.578995,-9
6736,Port Clarence Coast Guard Station,Port Clarence,KPC,65.25370026,-166.8589935,-9
6739,Hagerstown Regional Richard A Henson Field,Hagerstown,HGR,39.707901,-77.72949982,-5
6742,Sand Point Airport,Sand Point,SDP,55.31499863,-160.522995,-9
6755,Deering Airport,Deering,DRG,66.06960297,-162.7660065,-9
6763,Igiugig Airport,Igiugig,IGG,59.32400131,-155.9019928,-9
6764,New Stuyahok Airport,New Stuyahok,KNW,59.44990158,-157.3280029,-9
6765,King Cove Airport,King Cove,KVC,55.11629868,-162.2660065,-9
6766,Port Heiden Airport,Port Heiden,PTH,56.95909882,-158.6329956,-9
6767,Togiak Airport,Togiak Village,TOG,59.05279922,-160.3970032,-9
6800,Delta County Airport,Escanaba,ESC,45.72269821,-87.09369659,-5
6803,Yakutat Airport,Yakutat,YAK,59.50329971,-139.6600037,-9
6825,Williamson County Regional Airport,Marion,MWA,37.75500107,-89.01110077,-6
6837,Ford Airport,Iron Mountain,IMT,45.81840134,-88.11450195,-6
6839,Allakaket Airport,Allakaket,AET,66.55180359,-152.621994,-9
6844,Michigan City Municipal Airport,Michigan City,MGC,41.70330048,-86.82119751,-6
6845,Seward Airport,Seward,SWD,60.12689972,-149.4190063,-9
6849,Grand Marais Cook County Airport,Grand Marais,GRM,47.8382988,-90.38289642,-6
6853,Wausau Downtown Airport,Wausau,AUW,44.92620087,-89.62660217,-6
6871,Delaware County Johnson Field,Muncie,MIE,40.24229813,-85.39589691,-5
6873,Purdue University Airport,Lafayette,LAF,40.41230011,-86.93689728,-5
6877,North Las Vegas Airport,Las Vegas,VGT,36.21070099,-115.1940002,-8
6878,Kenosha Regional Airport,Kenosha,ENW,42.59569931,-87.92780304,-6
6880,Montrose Regional Airport,Montrose CO,MTJ,38.50979996,-107.8939972,-7
6881,Riverton Regional Airport,Riverton WY,RIW,43.06420136,-108.4599991,-7
6883,Eastern Oregon Regional At Pendleton Airport,Pendleton,PDT,45.69509888,-118.8410034,-8
6909,Wittman Regional Airport,Oshkosh,OSH,43.9844017,-88.55699921,-6
6916,Pangborn Memorial Airport,Wenatchee,EAT,47.39889908,-120.2070007,-8
6948,NAS Fort Worth JRB/Carswell Field,Dallas,FWH,32.76919937,-97.4414978,-6
6956,Gary Chicago International Airport,Gary,GYY,41.61629868,-87.41280365,-6
6957,Brainerd Lakes Regional Airport,Brainerd,BRD,46.39830017,-94.13809967,-6
6958,Greenbrier Valley Airport,Lewisburg,LWB,37.85829926,-80.39949799,-5
6959,Pitt Greenville Airport,Greenville,PGV,35.6352005,-77.38529968,-5
6960,Chefornak Airport,Chefornak,CYF,60.14920044,-164.2859955,-9
6961,Oxnard Airport,Oxnard,OXR,34.20080185,-119.2070007,-8
6962,Branson Airport,Branson,BKG,36.532082,-93.200544,-6
6968,Schenectady County Airport,Scotia NY,SCH,42.85250092,-73.92890167,-5
6989,Northeast Florida Regional Airport,St. Augustine Airport,UST,29.9592,-81.339798,-5
6992,Charles M. Schulz Sonoma County Airport,Santa Rosa,STS,38.50899887,-122.8130035,-8
6993,Kissimmee Gateway Airport,Kissimmee,ISM,28.28980064,-81.43710327,-5
6994,Lake City Gateway Airport,Lake City,LCQ,30.18199921,-82.57689667,-5
6998,Logan-Cache Airport,Logan,LGU,41.79119873,-111.8519974,-7
6999,Brigham City Regional Airport,Brigham City,BMC,41.552399,-112.061996,-7
7001,Aspen-Pitkin Co/Sardy Field,Aspen,ASE,39.22320175,-106.8690033,-7
7009,Kerrville Municipal Louis Schreiner Field,Kerrville,ERV,29.97669983,-99.08570099,-6
7011,Sussex County Airport,Georgetown,GED,38.68920135,-75.35890198,-5
7013,Great Bend Municipal Airport,Great Bend,GBD,38.34429932,-98.85919952,-6
7014,Hays Regional Airport,Hays,HYS,38.84220123,-99.27320099,-6
7015,Spirit of St Louis Airport,Null,SUS,38.66210175,-90.65200043,-6
7016,Ely Municipal Airport,Ely,LYU,47.82450104,-91.83070374,-6
7017,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,GPZ,47.21110153,-93.50980377,-6
7018,Thief River Falls Regional Airport,Thief River Falls,TVF,48.06570053,-96.18499756,-6
7019,Eagle River Union Airport,Eagle River,EGV,45.93230057,-89.26830292,-6
7020,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,ARV,45.92789841,-89.73090363,-6
7025,Catalina Airport,Catalina Island,AVX,33.4049,-118.416,-8
7026,Mojave Airport,Mojave,MHV,35.05939865,-118.1520004,-8
7035,Hutchinson Municipal Airport,Hutchinson,HUT,38.06549835,-97.86060333,-6
7042,Rosecrans Memorial Airport,Rosecrans,STJ,39.77190018,-94.90969849,-6
7048,Volk Field,Camp Douglas,VOK,43.93899918,-90.25340271,-6
7051,Gunnison Crested Butte Regional Airport,Gunnison,GUC,38.53390121,-106.9329987,-7
7053,Zamperini Field,Torrance,TOA,33.80339813,-118.3399963,-8
7054,Manistee Co Blacker Airport,Manistee,MBL,44.2723999,-86.24690247,-5
7056,Charlotte County Airport,Punta Gorda,PGD,26.92020035,-81.9905014,-5
7058,Northern Aroostook Regional Airport,Frenchville,WFK,47.28549957,-68.31279755,-5
7059,Chautauqua County-Jamestown Airport,Jamestown,JHW,42.15340042,-79.25800323,-5
7061,Lake Cumberland Regional Airport,Somerset,SME,37.05339813,-84.61589813,-5
7062,Shenandoah Valley Regional Airport,Weyers Cave,SHD,38.26380157,-78.89640045,-5
7063,Devils Lake Regional Airport,Devils Lake,DVL,48.11420059,-98.90879822,-6
7064,Dickinson Theodore Roosevelt Regional Airport,Dickinson,DIK,46.79740143,-102.802002,-7
7065,Sidney - Richland Regional Airport,Sidney,SDY,47.706902,-104.193001,-7
7066,Chadron Municipal Airport,Chadron,CDR,42.83760071,-103.0950012,-7
7067,Alliance Municipal Airport,Alliance,AIA,42.05319977,-102.8040009,-7
7068,Mc Cook Ben Nelson Regional Airport,McCook,MCK,40.20629883,-100.5920029,-6
7069,The Florida Keys Marathon Airport,Marathon,MTH,24.726101,-81.051399,-5
7070,Dawson Community Airport,Glendive,GDV,47.13869858,-104.8069992,-7
7071,L M Clayton Airport,Wolf Point,OLF,48.0945015,-105.5749969,-7
7072,Yellowstone Airport,West Yellowstone,WYS,44.68840027,-111.1179962,-7
7073,San Luis Valley Regional Bergman Field,Alamosa,ALS,37.434898,-105.866997,-7
7074,Canyonlands Field,Moab,CNY,38.75500107,-109.7549973,-7
7075,Ely Airport Yelland Field,Ely,ELY,39.29970169,-114.8420029,-8
7076,Vernal Regional Airport,Vernal,VEL,40.4408989,-109.5100021,-7
7077,Sierra Blanca Regional Airport,Ruidoso,RUI,33.46279907,-105.5350037,-7
7078,Show Low Regional Airport,Show Low,SOW,34.26549912,-110.0059967,-7
7079,McCall Municipal Airport,McCall,MYL,44.88970184,-116.1009979,-7
7080,Lemhi County Airport,Salmon,SMN,45.12379837,-113.8809967,-7
7081,Mammoth Yosemite Airport,Mammoth Lakes,MMH,37.62409973,-118.8379974,-8
7082,Friday Harbor Airport,Friday Harbor,FRD,48.52199936,-123.0240021,-8
7083,Orcas Island Airport,Eastsound,ESD,48.70819855,-122.9100037,-8
7085,Astoria Regional Airport,Astoria,AST,46.15800095,-123.8789978,-8
7086,Newport Municipal Airport,Newport,ONP,44.580399,-124.057999,-8
7087,Emmonak Airport,Emmonak,EMK,62.78609848,-164.4909973,-9
7088,Unalakleet Airport,Unalakleet,UNK,63.88840103,-160.798996,-9
7089,Ugnu-Kuparuk Airport,Kuparuk,UUK,70.33080292,-149.5980072,-9
7090,Shageluk Airport,Shageluk,SHX,62.69229889,-159.5690002,-9
7091,Chuathbaluk Airport,Chuathbaluk,CHU,61.579102,-159.216003,-9
7092,Nuiqsut Airport,Nuiqsut,NUI,70.20999908,-151.0059967,-9
7093,Eek Airport,Eek,EEK,60.21367264,-162.0438843,-9
7094,Kasigluk Airport,Kasigluk,KUK,60.87440109,-162.5240021,-9
7095,Kwethluk Airport,Kwethluk,KWT,60.79029846,-161.4440002,-9
7096,Kwigillingok Airport,Kwigillingok,KWK,59.876499,-163.169005,-9
7097,Marshall Don Hunter Sr Airport,Marshall,MLL,61.86429977,-162.026001,-9
7098,Russian Mission Airport,Russian Mission,RSH,61.77888489,-161.319458,-9
7101,Koliganek Airport,Koliganek,KGK,59.72660065,-157.2590027,-9
7103,Manokotak Airport,Manokotak,KMO,58.99020004,-159.0500031,-9
7105,Chalkyitsik Airport,Chalkyitsik,CIK,66.64499664,-143.7400055,-9
7106,Eagle Airport,Eagle,EAA,64.77639771,-141.151001,-9
7107,Hughes Airport,Hughes,HUS,66.04109955,-154.2630005,-9
7108,Huslia Airport,Huslia,HSL,65.69789886,-156.3509979,-9
7111,Nulato Airport,Nulato,NUL,64.729301,-158.074005,-9
7114,Venetie Airport,Venetie,VEE,67.00869751,-146.3659973,-9
7115,Beaver Airport,Beaver,WBQ,66.36219788,-147.4069977,-9
7116,Central Airport,Central,CEM,65.57379913,-144.7830048,-9
7117,Shungnak Airport,Shungnak,SHG,66.88809967,-157.1620026,-9
7120,Inyokern Airport,Inyokern,IYK,35.65879822,-117.8300018,-8
7121,Visalia Municipal Airport,Visalia,VIS,36.31869888,-119.3929977,-8
7122,Merced Regional Macready Field,Merced,MCE,37.28469849,-120.5139999,-8
7126,Phoenix Goodyear Airport,Goodyear,GYR,33.42250061,-112.3759995,-7
7135,Angoon Seaplane Base,Angoon,AGN,57.503601,-134.585007,-9
7136,Elfin Cove Seaplane Base,Elfin Cove,ELV,58.19520187,-136.3470001,-9
7140,Funter Bay Seaplane Base,Funter Bay,FNR,58.25439835,-134.897995,-9
7142,Hoonah Airport,Hoonah,HNH,58.0961,-135.410111,-9
7146,Metlakatla Seaplane Base,Metakatla,MTM,55.131001,-131.578003,-9
7148,Hydaburg Seaplane Base,Hydaburg,HYG,55.20629883,-132.8280029,-9
7154,Egegik Airport,Egegik,EGX,58.1855011,-157.375,-9
7157,Perryville Airport,Perryville,KPV,55.905998,-159.162993,-9
7158,Pilot Point Airport,Pilot Point,PIP,57.58039856,-157.5720062,-9
7159,South Naknek Nr 2 Airport,South Naknek,WSN,58.70339966,-157.0079956,-9
7160,Akhiok Airport,Akhiok,AKK,56.93870163,-154.1829987,-9
7161,Karluk Airport,Karluk,KYK,57.56710052,-154.4499969,-9
7162,Larsen Bay Airport,Larsen Bay,KLN,57.53509903,-153.9779968,-9
7177,Ambler Airport,Ambler,ABL,67.1063,-157.856989,-9
7178,Buckland Airport,Buckland,BKC,65.9815979,-161.1490021,-9
7179,Bob Baker Memorial Airport,Kiana,IAN,66.97599792,-160.4369965,-9
7180,Kobuk Airport,Kobuk,OBU,66.91230011,-156.8970032,-9
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,ORV,66.81790161,-161.0189972,-9
7182,Selawik Airport,Selawik,WLK,66.60009766,-159.9859924,-9
7183,Brevig Mission Airport,Brevig Mission,KTS,65.33129883,-166.4660034,-9
7184,Elim Airport,Elim,ELI,64.61470032,-162.2720032,-9
7185,Golovin Airport,Golovin,GLV,64.55049896,-163.0070038,-9
7186,Teller Airport,Teller,TLA,65.24040222,-166.3390045,-9
7187,Wales Airport,Wales,WAA,65.622593,-168.095,-9
7188,White Mountain Airport,White Mountain,WMO,64.68920136,-163.4129944,-9
7190,Koyuk Alfred Adams Airport,Koyuk,KKA,64.9394989,-161.154007,-9
7191,St Michael Airport,St. Michael,SMK,63.49010086,-162.1100006,-9
7192,Shaktoolik Airport,Shaktoolik,SKK,64.37110138,-161.223999,-9
7194,Tin City Long Range Radar Station Airport,Tin City,TNC,65.56310272,-167.9219971,-9
7195,Atka Airport,Atka,AKB,52.22029877,-174.2059937,-10
7196,Nikolski Air Station,Nikolski,IKO,52.9416008,-168.848999,-9
7198,Yakataga Airport,Yakataga,CYT,60.080974,-142.494541,-9
